,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
365,598177,Branta,canadensis,,birds,Canada Goose,Thomas Bergman,Sweden,"Norra Långsbo, Delsbo, Hälsingland",61.8398,16.6189,40,call,,,field recording,//xeno-canto.org/598177,https://xeno-canto.org/598177/download,XC598177-Kanadagås_lockläte_Sördellen_Norra_Långsbo_20201027_0838_AA_redigerad_202010.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC598177-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC598177-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC598177-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC598177-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/wave/XC598177-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/wave/XC598177-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YUKZIHHVTY/wave/XC598177-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:50,08:38,2020-10-27,2020-10-27,"['Regulus regulus', 'Parus major']","<p style = ""margin-bottom: 15px; ""><a href=""https://xeno-canto.org/article/275"">SNR:</a> 57 dB(ISO/ITU)</p>

<p style = ""margin-bottom: -10px; ""> Recorded: </p>
<ul style =  ""margin-bottom: 15px; padding-left: 20px; list-style-type: square""> 
<li>contact call, soft grunting <i>rorr-rorr</i> and <i>rorr-rott</i>, at e.g. 0:03.9 and 0:18.4 </li>
</ul>

<p style = ""margin-bottom: 15px; "">General observations: Around one hundred geese are resting in a bay of a larger lake.  </p>

<p style = ""margin-bottom: 15px; "">Recording remarks: According to NatureGuides (2020) the contact call is characteristic of a feeding flock and is softer and lower pitched than the flight call, compare e.g. with <a href=""https://www.xeno-canto.org/678320"">XC678320</a>.  </p>


<p style = ""margin-bottom: -10px; "">Other distinguishable species:</p>
<ul style =  ""margin-bottom: 15px; padding-left: 20px; list-style-type: square""> 
<li>Goldcrest, <i>Regulus regulus</i>, call, <i>zree-zree</i> at 0:02.3 (very vaguely) </li>
<li>Great Tit,  <i>Parus major</i>, call, <i>ping ping ping</i> or <i>tink tink tink</i>, at e.g. 0:43</li></ul>


<p style = ""margin-bottom: 15px; "">Sound classification and rendering: NatureGuides, 2020, <i>Birds of Western Palearctic</i>, AppStore </p>

<p style = ""margin-bottom: 15px; ""> Recording equipment: Dodotronic Hi-sound Stereo AOL Parabolic Microphone,
Olympus LS-P4 recorder</p>",yes,yes,no,,,no,Sony PCM-A10,Dodotronic Hi-Sound Stereo,44100
366,595412,Branta,canadensis,,birds,Canada Goose,Nikolay Sariev,United Kingdom,"Coombe Country park, Coventry, Warwickshire, England",52.4099,-1.4177,80,call,,,field recording,//xeno-canto.org/595412,https://xeno-canto.org/595412/download,"XC595412- канадска гъска (Branta canadensis), 2020-10-15, 14.07.mp3","{'small': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/ffts/XC595412-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/ffts/XC595412-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/ffts/XC595412-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/ffts/XC595412-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/wave/XC595412-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/wave/XC595412-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VOXVCHVBIP/wave/XC595412-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,10:25,14:07,2020-10-15,2020-10-15,"['Branta canadensis', 'Fulica atra', 'Corvus corone', 'Coloeus monedula', 'Dendrocopos major', 'Alcedo atthis', 'Anas platyrhynchos', 'Gallinula chloropus']","Two birds calling, perhaps a male and a female.",yes,yes,no,,,no,,,44100
367,558239,Branta,canadensis,,birds,Canada Goose,Lars Edenius,Sweden,"Lövöbådan, Västerbottens län",63.6904,20.4628,0,call,,,field recording,//xeno-canto.org/558239,https://xeno-canto.org/558239/download,XC558239-Kanadagås_09.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC558239-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC558239-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC558239-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC558239-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC558239-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC558239-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC558239-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,06:00,2020-05-08,2020-05-14,[],,yes,yes,no,,,no,,,44100
368,555675,Branta,canadensis,,birds,Canada Goose,Niels Van Doninck,Belgium,"Laakdal, Antwerpen, Vlaanderen",51.0422,4.9949,20,call,,,field recording,//xeno-canto.org/555675,https://xeno-canto.org/555675/download,XC555675-Grote Canadese Gans 2020-05-08 2215a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC555675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC555675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC555675-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC555675-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC555675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC555675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC555675-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,22:15,2020-05-08,2020-05-09,[],,no,no,no,,,no,,,48000
369,553159,Branta,canadensis,,birds,Canada Goose,Joost van Bruggen,Netherlands,Meinerswijk,51.9714,5.8768,10,call,"female, male",,field recording,//xeno-canto.org/553159,https://xeno-canto.org/553159/download,"XC553159-Canadese Gans, calls, two individuals, Meinerswijk, 160420, 0941 uur.mp3","{'small': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC553159-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC553159-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC553159-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC553159-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC553159-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC553159-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/wave/XC553159-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:04,09:41,2020-04-16,2020-05-02,"['Anser anser', 'Columba palumbus', 'Fringilla coelebs', 'Turdus philomelos', 'Sylvia atricapilla', 'Branta canadensis', 'Corvus corone', 'Parus major', 'Certhia brachydactyla', 'Dendrocopos major', 'Troglodytes troglodytes', 'Phasianus colchicus', 'Phoenicurus phoenicurus']",,yes,yes,no,,,no,,,44100
370,549042,Branta,canadensis,,birds,Canada Goose,Lars Edenius,Sweden,"Lövöbådan, Västerbottens län",63.6904,20.4628,0,"call, flight call",,,field recording,//xeno-canto.org/549042,https://xeno-canto.org/549042/download,XC549042-Kanadagås_08.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC549042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC549042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC549042-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC549042-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC549042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC549042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC549042-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:50,06:30,2020-04-22,2020-04-22,[],Paired birds,yes,yes,no,,,no,,,44100
371,543318,Branta,canadensis,,birds,Canada Goose,Meena Haribal,United States,"Tyre (near  Seneca Falls), Seneca County, New York",42.9627,-76.7409,120,"alarm call, dispute between two males.",male,,field recording,//xeno-canto.org/543318,https://xeno-canto.org/543318/download,XC543318-200407_02 canada goose territorial dispute.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC543318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC543318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC543318-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC543318-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC543318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC543318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC543318-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:02,10:30,2020-04-08,2020-04-08,[],"One of the male flew to the edge of his territory to chase away the intruding male, while the female was sitting on the eggs.",unknown,unknown,unknown,,,no,,,44100
372,531515,Branta,canadensis,,birds,Canada Goose,Sunny Tseng,Canada,Kitslano Beach,49.2775,-123.1453,10,call,,,field recording,//xeno-canto.org/531515,https://xeno-canto.org/531515/download,XC531515-200228_1858_CAGO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/ffts/XC531515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/ffts/XC531515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/ffts/XC531515-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/ffts/XC531515-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/wave/XC531515-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/wave/XC531515-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SPMWIWZKKC/wave/XC531515-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:57,11:30,2020-02-28,2020-03-02,[],,yes,yes,no,,,no,,,48000
373,490827,Branta,canadensis,,birds,Canada Goose,Stanislas Wroza,France,"Les Bréviaires, Yvelines, Île-de-France",48.7181,1.8306,170,alarm call,,,field recording,//xeno-canto.org/490827,https://xeno-canto.org/490827/download,XC490827-Bernache du canada appels +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC490827-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC490827-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC490827-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC490827-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC490827-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC490827-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC490827-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,06:30,2019-08-03,2019-08-06,[],,yes,yes,no,,,no,,,48000
374,482664,Branta,canadensis,,birds,Canada Goose,Beatrix Saadi-Varchmin,Germany,"Zellsee S, near Paterzell, Weilheim-Schongau, Oberbayern, Bayern",47.8542,11.0625,600,flight call,,,field recording,//xeno-canto.org/482664,https://xeno-canto.org/482664/download,"XC482664-Kanadagans, überfliegend bei 4.05.2019  Zellsee Süd   9_56  aus ZOOM0031 Langzeit.mp3","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC482664-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC482664-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC482664-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC482664-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC482664-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC482664-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC482664-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,09:56,2019-05-04,2019-06-21,['Acrocephalus scirpaceus'],cut from a longtime MS-recording of more than two hours (8:08 - 10:25) in between the reed,yes,yes,no,,,no,,,44100
375,475867,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Mendip District,(near Westhay), Somerset, England",51.1955,-2.7859,0,"call, wing beats",,,field recording,//xeno-canto.org/475867,https://xeno-canto.org/475867/download,XC475867-MIXPRE-1273.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC475867-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC475867-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC475867-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC475867-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC475867-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC475867-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC475867-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,3:01,05:15,2010-04-29,2019-05-21,"['Columba palumbus', 'Cygnus olor', 'Cuculus canorus', 'Turdus merula', 'Cettia cetti', 'Botaurus stellaris', 'Troglodytes troglodytes']",Canada goose call ... wing beats ... not filtered ... parabolic ... background noise ... two pairs getting vocal with each other ...,yes,yes,no,,,no,,,48000
376,474984,Branta,canadensis,,birds,Canada Goose,Elias A. Ryberg,Norway,"Stange, Hedmark",60.7225,11.1095,150,"alarm call, call, song","female, male",,field recording,//xeno-canto.org/474984,https://xeno-canto.org/474984/download,XC474984-Kanadagås XC Stange Elias A. Ryberg20190516161813_039.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC474984-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC474984-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC474984-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC474984-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC474984-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC474984-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC474984-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:47,16:18,2019-05-16,2019-05-17,[],,yes,yes,no,,,no,,,48000
377,464089,Branta,canadensis,,birds,Canada Goose,Stanislas Wroza,France,"Les Bréviaires, Yvelines, Île-de-France",48.7181,1.8306,170,flight call,,,field recording,//xeno-canto.org/464089,https://xeno-canto.org/464089/download,XC464089-Bernache du canada envol +.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC464089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC464089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC464089-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC464089-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC464089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC464089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC464089-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:16,07:00,2019-03-30,2019-03-30,[],,yes,yes,no,,,no,,,44100
378,458997,Branta,canadensis,,birds,Canada Goose,David Bissett,United Kingdom,"Chelmsford, Essex, England",51.6476,0.4854,60,call,,,field recording,//xeno-canto.org/458997,https://xeno-canto.org/458997/download,XC458997-Canada Geese.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/ffts/XC458997-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/ffts/XC458997-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/ffts/XC458997-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/ffts/XC458997-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/wave/XC458997-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/wave/XC458997-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QKELZYKUGX/wave/XC458997-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,5:13,07:00,2019-02-24,2019-02-24,"['Turdus philomelos', 'Motacilla alba', 'Fulica atra', 'Chroicocephalus ridibundus', 'Phasianus colchicus', 'Anas platyrhynchos']","Recorded on the water of Hanningfield Reservoir.  Some birds can be heard taking to the wing and flying away.  There were several groups of the birds and varying distance from the recordist.  There are a number of other species; black-headed gulls, pied wagtail, mallard, common pheasant, song thrush and Eurasian coot.  High pass filter applied.",yes,yes,no,,,no,,,44100
379,448914,Branta,canadensis,,birds,Canada Goose,Stanislas Wroza,France,"Aerodrome of Toussus-le-Noble (near  Toussus-le-Noble), Yvelines, Île-de-France",48.7568,2.1152,150,flight call,,,field recording,//xeno-canto.org/448914,https://xeno-canto.org/448914/download,XC448914-2018-08-23 Toussus le Noble Bernache du Canada vol en groupe.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC448914-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC448914-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC448914-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC448914-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC448914-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC448914-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC448914-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:49,07:30,2018-08-23,2019-01-05,[],,yes,yes,no,,,no,,,44100
380,415272,Branta,canadensis,,birds,Canada Goose,Jeff Dyck,Canada,"Fraser-Fort George F, Fraser-Fort George, British Columbia",54.1047,-122.3094,600,call,,,field recording,//xeno-canto.org/415272,https://xeno-canto.org/415272/download,XC415272-2018-05-13 - British Columbia - Prince George - Eaglet Lake - 1177 - Canada Goose.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/ffts/XC415272-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/ffts/XC415272-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/ffts/XC415272-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/ffts/XC415272-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/wave/XC415272-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/wave/XC415272-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOKAPEXFUA/wave/XC415272-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:42,08:30,2018-05-13,2018-05-14,"['Zonotrichia albicollis', 'Setophaga auduboni']",Pair of geese - calling while swimming in the water,yes,yes,no,,,no,,,44100
381,412644,Branta,canadensis,,birds,Canada Goose,Elias A. Ryberg,Norway,"Brumunddal, Langodden, Furnesfjorden ",60.8473,10.9525,120,call,"female, male",,field recording,//xeno-canto.org/412644,https://xeno-canto.org/412644/download,XC412644-Kanadagås XC Langodden Furnesfjorden Elias A. Ryberg20180427210836_484.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC412644-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC412644-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC412644-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC412644-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC412644-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC412644-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFGQDPLDEC/wave/XC412644-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:38,21:08,2018-04-27,2018-04-28,[],,yes,yes,no,,,no,,,48000
382,383664,Branta,canadensis,,birds,Canada Goose,Terje Kolaas,Norway,"Verdal, Verdal, Nord-Trøndelag",63.857,11.6235,80,song,,,field recording,//xeno-canto.org/383664,https://xeno-canto.org/383664/download,XC383664-kanadagaas-0410_114717.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/ffts/XC383664-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/ffts/XC383664-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/ffts/XC383664-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/ffts/XC383664-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/wave/XC383664-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/wave/XC383664-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CIMGCGUWCS/wave/XC383664-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:22,11:00,2017-04-10,2017-08-20,[],,yes,yes,no,,,no,,,48000
383,383534,Branta,canadensis,,birds,Canada Goose,Timo Schnabel,Germany,"Saarn-Mendener Ruhraue, Mülheim, Nordrhein-Westfalen",51.4117,6.8786,40,call,,,field recording,//xeno-canto.org/383534,https://xeno-canto.org/383534/download,XC383534-Kanadagänse Mülheim.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC383534-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC383534-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC383534-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC383534-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC383534-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC383534-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC383534-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:56,14:15,2016-10-17,2017-08-19,"['Anser anser', 'Anas platyrhynchos']",,yes,yes,unknown,,,no,,Sennheiser ME66,44100
384,378738,Branta,canadensis,,birds,Canada Goose,Timo Schnabel,Germany,"Ruhrgebiet, Nordrhein-Westfalen",51.5451,7.1982,150,call,,,field recording,//xeno-canto.org/378738,https://xeno-canto.org/378738/download,XC378738-Kanadagans.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378738-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378738-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378738-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378738-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378738-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378738-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378738-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:52,22:00,2015-03-07,2017-07-06,[],,no,no,unknown,,,no,,Sennheiser ME66,44100
385,378732,Branta,canadensis,,birds,Canada Goose,Timo Schnabel,Germany,"Düsseldorf-Angermund, Rheinland, Nordrhein-Westfalen",51.3227,6.7921,40,call,,,field recording,//xeno-canto.org/378732,https://xeno-canto.org/378732/download,XC378732-Kanadagans.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378732-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378732-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378732-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/ffts/XC378732-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378732-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378732-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PBXPSXGKLL/wave/XC378732-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,12:20,2014-12-30,2017-07-06,['Anser anser'],,yes,yes,unknown,,,no,,,44100
386,376806,Branta,canadensis,,birds,Canada Goose,david m,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",54.1244,-0.5661,100,"call, flight call",,,field recording,//xeno-canto.org/376806,https://xeno-canto.org/376806/download,XC376806-T16.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC376806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC376806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC376806-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC376806-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC376806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC376806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC376806-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:16,05:52,2017-03-13,2017-06-24,"['Emberiza citrinella', 'Troglodytes troglodytes']",Canada goose call  ... not filtered ... parabolic ... background noise ...,yes,yes,no,,,no,,,48000
